-56.2627	-31.7993	30.3164
-1.9122	14.5325	61.5103
-35.566	0.004865	72.4208
-8.8673	-75.4918	19.9463
-23.9529	5.12	-0.92932
-33.1868	-31.3638	2.5442
-42.148	-61.7916	35.8197
-50.3606	-19.841	2.8633
-7.2963	-42.2925	34.8146
-30.3675	-75.6414	9.65
-21.2609	39.0485	24.7077
-13.5082	-58.1979	8.9407
-5.3356	41.7886	28.4022
-56.0643	-20.5744	15.5695
-25.3599	-22.0708	8.2224
-3.4355	-38.0062	71.8721
-45.3674	16.1162	44.9994
-39.8862	42.4292	28.0324
-44.272	32.3541	43.1027
-13.792	-70.1402	15.9436
-42.6186	-22.3839	62.8807
-6.7636	-20.4814	59.7301
-37.0779	-11.4736	65.2249
-8.3824	-59.333	44.3032
-0.88879	40.8224	42.429
-29.3309	41.3779	58.5301
-13.8867	17.4722	76.015
-25.9608	-65.2958	53.9632
-54.3974	-8.235	28.0814
-49.7945	-36.33	50.6291
-8.5832	71.018	40.3484
-33.6804	25.5828	0.91655
-44.3435	-15.0173	33.9685
-36.8684	1.3369	30.7772
49.3415	-35.3431	24.2667
5.1111	17.1541	59.4744
37.0681	-1.3504	73.6372
1.5381	-74.9727	20.9337
23.7766	5.1954	-2.2833
30.5811	-30.579	0.1969
35.6043	-63.228	35.9401
47.7021	-20.9387	1.8864
3.2775	-41.374	35.2558
20.7217	-74.492	1.787
21.7024	38.2008	24.3186
5.7156	-57.2796	8.0004
6.1142	43.6339	32.8135
55.0918	-16.7245	15.3875
23.9961	-19.7219	6.6103
7.1846	-35.6841	73.4595
49.3267	12.707	36.4327
41.8288	45.6477	31.9794
47.9033	28.4482	41.7319
2.9248	-68.2401	10.5205
40.3498	-29.7502	63.3315
6.141	-18.8209	61.6053
39.9667	-20.2861	66.6249
8.4638	-60.2877	45.6306
3.9523	37.6253	42.1946
36.5001	36.9945	57.2544
11.8795	17.3195	77.2821
20.9391	-65.2131	53.2547
52.5139	-3.1828	20.5822
48.2343	-38.3619	46.1866
12.8742	70.1264	41.9032
28.1812	26.6145	5.169
41.1679	-18.4616	30.5265
34.6454	2.304	29.4491
